E_P_longicornis,Omega_P_longicornis,tau_stress_P_longicornis,tau_critical_P_longicornis,E_S_geminata,Omega_S_geminata,tau_stress_S_geminata,tau_critical_S_geminata,E_C_diversa,Omega_C_diversa,tau_stress_C_diversa,tau_critical_C_diversa,E_O_smaragdina,Omega_O_smaragdina,tau_stress_O_smaragdina,tau_critical_O_smaragdina,dominant,run_id,site
0.58,0.03103174854974531,0.9013473395752455,0.007535967115779858,0.93,0.06328792123348156,0.5839925291144803,0.011645792133597012,0.36,0.056369869348315796,0.6776306716314991,0.010412356916287408,0.03,0.008527777777777778,0.9293863336135463,0.006124654737600576,S_geminata,51,"Pamplona Tres, Las pinas"
0.74,0.035241402578786246,0.914352452634311,0.006073189722294316,0.64,0.05665235010087952,0.5816418077828867,0.007513737804194236,0.5,0.07167625679242501,0.6889680202698075,0.01609258371567486,0.03,0.007291598366708016,0.9360667129951356,0.006127992924379304,P_longicornis,52,"Pamplona Tres, Las pinas"
0.81,0.04053396888706853,0.9007642294969773,0.0076993270217862435,0.75,0.05833200698853394,0.5919299581271412,0.007015063353091522,0.3,0.04682077447143991,0.6766,0.014,0.01,0.0020277777777777777,0.9376620315814282,0.0063045015319349515,P_longicornis,53,"Pamplona Tres, Las pinas"
0.88,0.05353142837997859,0.8960646845094928,0.007778516964331406,0.64,0.05610208737631131,0.57206678952365,0.008041547997989612,0.36,0.060287115107419804,0.6628897228637414,0.009237875288683603,0.04,0.007680555555555556,0.9291502662653393,0.010708497337346608,P_longicornis,54,"Pamplona Tres, Las pinas"
1.26,0.06181048658624271,0.8892572944297082,0.005407059783717609,0.91,0.07190528935287889,0.5877821472822281,0.010666379356785003,0.28,0.04424268679411668,0.6694656488549618,0.01707147814018043,0.0,0.00010233918128654972,0.9276219512195122,0.010609756097560976,P_longicornis,55,"Pamplona Tres, Las pinas"
0.59,0.039333332304482736,0.8939351671037215,0.007364838475701612,0.88,0.08939622069184987,0.6045236463331048,0.006801286444877946,0.3,0.03699079485782917,0.6209991263600985,0.008101024541339052,0.04,0.008483448437651824,0.9423297177120529,0.008084619012329044,S_geminata,56,"Pamplona Tres, Las pinas"
0.76,0.0309720466534192,0.8885431400282885,0.009504950495049505,1.04,0.10206785894169516,0.618983355825461,0.008147148498025692,0.31,0.04631535636920091,0.6680465899522874,0.014033118158854897,0.05,0.05712021601984113,0.9324974745974212,0.008972606809673777,S_geminata,57,"Pamplona Tres, Las pinas"
0.95,0.06077342791823526,0.9048925705410303,0.005487962723272068,0.61,0.050339851586259636,0.5973516429622364,0.008337420304070623,0.38,0.05751966390690164,0.6765203894454636,0.015450825455058558,0.0,0.0004629629629629629,0.9339759036144578,0.0071686746987951805,P_longicornis,58,"Pamplona Tres, Las pinas"
0.85,0.04258818959367575,0.8954015729950054,0.005970491991503531,0.61,0.06004620603319886,0.601875,0.00703125,0.33,0.061417764734015085,0.666984667802385,0.011584327086882453,0.04,0.009620425177251566,0.9308596313309073,0.008053451052914155,P_longicornis,59,"Pamplona Tres, Las pinas"
1.1,0.05298268074304219,0.9053362769910075,0.007538635506973238,0.91,0.07448967263601668,0.6155560056714604,0.006431030990480049,0.3,0.026402777777777775,0.6673496785133893,0.013142090016250971,0.02,0.005696592210767468,0.9281014186537881,0.007183821309990945,P_longicornis,60,"Pamplona Tres, Las pinas"
1.1,0.058248973122424726,0.8927581699346405,0.007790849673202614,0.67,0.055881642664626176,0.5940867493366546,0.007581090594032599,0.23,0.04832253568458435,0.6763856415898776,0.011827809104662357,0.03,0.009252718153759821,0.9257261680421079,0.009162388719215023,P_longicornis,61,"Pamplona Tres, Las pinas"
0.92,0.0511463636513176,0.9128285193858965,0.00624512099921936,0.6,0.05461722169490253,0.6007169592493015,0.009752754494174705,0.2,0.03608682699392617,0.6759528759528759,0.012058212058212059,0.0,0.00036111111111111115,0.9365436803510595,0.007563947110110283,P_longicornis,62,"Pamplona Tres, Las pinas"
0.96,0.04771442951767038,0.9053968920621588,0.006509869802603948,0.68,0.07268716446074108,0.6021482618127943,0.009418487750674638,0.37,0.05350925155928408,0.6738417384173842,0.013530135301353014,0.02,0.00965277777777778,0.933657598552118,0.005938578134720887,P_longicornis,63,"Pamplona Tres, Las pinas"
0.78,0.045280776761524796,0.8905582792978016,0.008803837840687438,0.83,0.07474119981537976,0.5981530343007916,0.006121372031662269,0.47,0.05439525181636028,0.6681830907054871,0.011128219484882419,0.01,0.0016527777777777778,0.9303266131503156,0.01133647895091611,S_geminata,64,"Pamplona Tres, Las pinas"
0.78,0.047734428641500536,0.8949283602456221,0.006026836479417785,0.49,0.048893962049759154,0.5965243672081602,0.009120837605915052,0.23,0.04400439003793977,0.6733494642239889,0.015485655029381266,0.02,0.010222222222222225,0.9282844990548205,0.010810491493383742,P_longicornis,65,"Pamplona Tres, Las pinas"
0.69,0.047506553998654014,0.9120125913891145,0.006498781478472786,0.79,0.09310466726563635,0.6131449260786483,0.007291561902846223,0.39,0.06840658336622318,0.684604394856793,0.009932648479488401,0.0,0.00938106195980372,0.9303061619945744,0.008461439090556775,S_geminata,66,"Pamplona Tres, Las pinas"
0.78,0.06589491725881458,0.8956780923994039,0.007153502235469449,0.5,0.05198261262172359,0.6029316663073938,0.011424876050873034,0.31,0.06083569573538053,0.6718761099666122,0.014633799815301557,0.01,0.04732128229646034,0.9230769230769231,0.009410130099785273,P_longicornis,67,"Pamplona Tres, Las pinas"
0.49,0.04184787172377279,0.8990811069209115,0.008817124342699314,0.92,0.06037037037037037,0.5807193760170585,0.01139105549632456,0.4,0.036944956429720684,0.6773167558189966,0.00824056671967616,0.05,0.007293683180603283,0.9237162362718908,0.006173938854259424,S_geminata,68,"Pamplona Tres, Las pinas"
0.68,0.03585776064686884,0.8955415434406562,0.009039674125327827,0.57,0.05399231301645057,0.5805192601391481,0.005939249957576786,0.28,0.023979308390022682,0.6649857487393116,0.007673755755316817,0.0,0.000625,0.9239680112901328,0.009232035752087498,P_longicornis,69,"Pamplona Tres, Las pinas"
0.47,0.02506850723188442,0.8979297330299162,0.010823111505800077,0.79,0.08409770708316804,0.6235370287364909,0.007221475173066387,0.34,0.06474373083776215,0.6604008293020042,0.016447823082239115,0.06,0.06682210479669141,0.9318720721762767,0.01087270834538199,S_geminata,70,"Pamplona Tres, Las pinas"
0.93,0.04616943682914702,0.8957516515387507,0.008485955207046566,0.68,0.06301824748063026,0.5940866006031883,0.013087031451960362,0.32,0.046678314237947244,0.680274914089347,0.013195876288659794,0.04,0.061395938524374936,0.9251859593041126,0.0061474150119874595,P_longicornis,71,"Pamplona Tres, Las pinas"
0.75,0.03596239372099284,0.9055722389055723,0.006339673006339673,0.81,0.06915135725835102,0.6092134949367752,0.010073980796474107,0.25,0.05189898871438867,0.6746134459505483,0.018731694026292486,0.02,0.004604893483494758,0.9351636614940001,0.010680404598856568,S_geminata,72,"Pamplona Tres, Las pinas"
0.76,0.052408649713903334,0.9096128608923885,0.007600612423447069,0.48,0.04738976712791886,0.5818622751113869,0.009418532513676612,0.33,0.06472364061827329,0.6912765518663642,0.01636076166907266,0.07,0.06985149123156309,0.9332587840621506,0.008828203166382203,P_longicornis,73,"Pamplona Tres, Las pinas"
0.97,0.04715163313765502,0.8896259243149195,0.010058721183123096,0.71,0.06180672592975104,0.6017836772788552,0.008555428808462096,0.44,0.05074021455033632,0.662907628214337,0.011133457836517742,0.03,0.009222222222222224,0.9377238590410167,0.010167533217793184,P_longicornis,74,"Pamplona Tres, Las pinas"
1.01,0.05878984847613368,0.9022710545683945,0.0076753233098517505,0.49,0.05988913465261686,0.6145969938464643,0.009179864823968526,0.37,0.06324347356937074,0.6772508591065292,0.012096219931271478,0.02,0.010339693985482758,0.9248702961844093,0.008077756616536416,P_longicornis,75,"Pamplona Tres, Las pinas"
0.6,0.041745872443471436,0.89161703562198,0.006292841892347455,1.11,0.09596443189029925,0.5832070494471572,0.005949374193186282,0.38,0.05413943856012678,0.6676329185520362,0.011524321266968326,0.06,0.07060020851591813,0.9256408738381386,0.009531703273932863,S_geminata,76,"Pamplona Tres, Las pinas"
0.94,0.051939373278423025,0.9103864489299117,0.006440815498529263,0.65,0.06316000010247175,0.6005321170657545,0.0123255687679861,0.25,0.052550491432231304,0.6839557399723375,0.014799446749654218,0.03,0.010939954051796158,0.9291175733266482,0.005891200802206066,P_longicornis,77,"Pamplona Tres, Las pinas"
0.44,0.020166666666666666,0.8898407335907336,0.00633445945945946,0.51,0.04082509685921521,0.5911385606874329,0.010096670247046188,0.45,0.06820253471772487,0.680073499387505,0.017013747107662992,0.01,0.0019009539842873174,0.9305555555555556,0.007927992370052456,S_geminata,78,"Pamplona Tres, Las pinas"
0.77,0.03420164609053498,0.8927791192365183,0.00977348510980798,0.56,0.058266187113318914,0.6060325303685402,0.011323862466543133,0.23,0.0526000474356798,0.6669491525423729,0.013488700564971751,0.02,0.012243656321277288,0.9174936758124149,0.0060323020042809886,P_longicornis,79,"Pamplona Tres, Las pinas"
0.86,0.04576597982498498,0.9026047565118913,0.007550018875047188,0.7,0.05199581218002271,0.5851449275362319,0.014986824769433466,0.25,0.05878416856189623,0.6770144418949926,0.010595222027264138,0.02,0.011152777777777779,0.9305288189333031,0.008039859585550901,P_longicornis,80,"Pamplona Tres, Las pinas"
1.06,0.06132693556535167,0.8956022944550669,0.009341709915323682,0.81,0.06489153382002352,0.5803968525487513,0.0067282472345763485,0.4,0.07089765350574026,0.7014522554941525,0.012209227605706207,0.04,0.010680555555555554,0.9329642922318876,0.009185473568951883,P_longicornis,81,"Pamplona Tres, Las pinas"
1.06,0.04712185399552639,0.8955105284068335,0.006129746296611612,0.74,0.05422955747955748,0.5938261575954509,0.008394259409694016,0.33,0.05356525321567739,0.6650727796920047,0.017438998663947682,0.01,0.004138888888888889,0.9307710814387105,0.006134969325153374,P_longicornis,82,"Pamplona Tres, Las pinas"
0.82,0.03455202148025919,0.8915398865996744,0.007522595856958401,0.71,0.07363478008461909,0.626070077642843,0.008162452717499503,0.35,0.05659033274713793,0.6788581623550402,0.01578261167913264,0.07,0.07233650301978443,0.9247814846731504,0.006894004678074603,P_longicornis,83,"Pamplona Tres, Las pinas"
0.8,0.03694041826028896,0.8903095956905227,0.006038003906943704,0.67,0.060651830739799774,0.5990626331487005,0.008734554750745633,0.16,0.03604280905100872,0.6733112629428752,0.011129111784179756,0.03,0.019891625203175136,0.932413541603355,0.006199477298972832,P_longicornis,84,"Pamplona Tres, Las pinas"
0.38,0.028838051728170926,0.9052724173951289,0.008356699103853978,0.85,0.0648090490917552,0.6038204187351608,0.009497086121303691,0.44,0.06866633801636544,0.6787110691654308,0.01678576243764325,0.01,0.06750431473268814,0.928821998415752,0.006223831617064615,S_geminata,85,"Pamplona Tres, Las pinas"
0.63,0.038554487996168924,0.898226395409494,0.007355242566510172,0.65,0.05943723075756172,0.6002436569733567,0.011970973038826209,0.34,0.0575661235889853,0.6702289023717595,0.011445118587975731,0.02,0.004319444444444445,0.9322983257229832,0.0060882800608828,S_geminata,86,"Pamplona Tres, Las pinas"
0.72,0.03264696293593493,0.905961791831357,0.007630654369784805,1.04,0.08962305867708445,0.611768352533967,0.00924730071808648,0.33,0.06015033828839399,0.674454285515029,0.016807308738405746,0.02,0.03638561803915616,0.9337752447032586,0.009540329575021683,S_geminata,87,"Pamplona Tres, Las pinas"
0.92,0.05149405827012517,0.9091194146851319,0.005487326887901751,0.99,0.0757934175889416,0.5951842275371687,0.006356388709329886,0.21,0.03574563945775819,0.6739251426186169,0.015931543063865312,0.01,0.006629026576541478,0.9308981359442666,0.01035586518546413,S_geminata,88,"Pamplona Tres, Las pinas"
0.61,0.028950882964771857,0.9010989010989011,0.0077986529599432825,0.76,0.07040579718347284,0.6014100932994063,0.009011874469889738,0.24,0.04296663206737447,0.6717010022271714,0.013432628062360803,0.01,0.008369355317884731,0.9262648365493005,0.00974736423314104,S_geminata,89,"Pamplona Tres, Las pinas"
0.84,0.04173365141818963,0.9092625499777877,0.008329631274988893,0.81,0.06733928009265,0.5952018278750952,0.007452943096507453,0.27,0.04772244367231317,0.658076590843651,0.01835588828102505,0.0,0.0003055555555555556,0.9247015021183721,0.006419309282321223,P_longicornis,90,"Pamplona Tres, Las pinas"
0.91,0.03956402227388116,0.8842432619212163,0.009560009214466713,0.56,0.05776536347659695,0.591385016003906,0.009548093093907665,0.26,0.055048385809656986,0.6736992159657876,0.01610833927298646,0.02,0.05035987706054326,0.9269642642281314,0.009024184815305017,P_longicornis,91,"Pamplona Tres, Las pinas"
0.8,0.03469681416140469,0.8986486486486487,0.0057598582188746125,0.49,0.039933534818196656,0.596537949400799,0.00900133155792277,0.59,0.0727763765056681,0.6684864200900777,0.007097038351303399,0.02,0.05268001799773911,0.9245639964528525,0.010582323381613952,P_longicornis,92,"Pamplona Tres, Las pinas"
0.76,0.036163215518907735,0.8891074502089993,0.006331448241947381,0.9,0.08254019768792784,0.6027173626836589,0.009110537679709305,0.47,0.07038377185369092,0.6824695326101513,0.01895004687290746,0.01,0.0025768799102132436,0.9321099841707217,0.010904613941490298,S_geminata,93,"Pamplona Tres, Las pinas"
0.77,0.040949056968631874,0.8906039907492067,0.005647286613241542,0.51,0.03741178364620702,0.5816997104032079,0.011973713521942526,0.57,0.0703387207989986,0.6805845511482255,0.012804453723034098,0.03,0.010577055274971943,0.9413446078723278,0.01089739772524266,P_longicornis,94,"Pamplona Tres, Las pinas"
0.65,0.03323106602070017,0.9084816753926701,0.006492146596858639,0.7,0.060339027051463046,0.5662749706227967,0.006169212690951821,0.23,0.034709746237027835,0.6752349757903731,0.008686983765309029,0.03,0.012222222222222223,0.947009886665059,0.006209307933445865,S_geminata,95,"Pamplona Tres, Las pinas"
0.62,0.04223226352997912,0.9017112299465241,0.006577540106951872,0.81,0.0712093725565738,0.5964670309267412,0.007851042385019363,0.32,0.05878487015926442,0.6887337182758158,0.012555391432791729,0.01,0.004777777777777778,0.9339733663672963,0.00842366057602973,S_geminata,96,"Pamplona Tres, Las pinas"
0.69,0.03347055876222543,0.8945518453427065,0.009940685413005272,0.49,0.0474674043570314,0.5818212650500254,0.011474761178000113,0.26,0.05015187426665754,0.6726893676164003,0.01626129256428075,0.01,0.006347222222222223,0.9298318087931543,0.009147241074063145,P_longicornis,97,"Pamplona Tres, Las pinas"
0.74,0.047278210787765,0.906599036786556,0.00727533558766267,0.93,0.07450459483062583,0.6034581532211863,0.006718400083328993,0.5,0.06447774227369,0.6911091368823892,0.015854575275063214,0.03,0.0047777777777777775,0.9360880252838581,0.008896172304810957,S_geminata,98,"Pamplona Tres, Las pinas"
0.77,0.036080484040061485,0.8963414634146342,0.006042128603104213,0.66,0.05934561297164309,0.5874693543993462,0.007300463089076546,0.41,0.04645643699752348,0.6791623755578442,0.014074836937864744,0.02,0.004097222222222223,0.9299183626537887,0.01029090490973899,P_longicornis,99,"Pamplona Tres, Las pinas"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,0,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,1,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,2,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,3,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,4,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,5,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,6,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,7,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,8,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,9,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,10,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,11,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,12,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,13,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,14,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,15,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,16,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,17,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,18,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,19,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,20,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,21,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,22,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,23,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,24,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,25,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,26,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,27,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,28,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,29,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,30,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,31,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,32,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,33,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,34,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,35,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,36,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,37,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,38,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,39,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,40,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,41,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,42,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,43,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,44,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,45,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,46,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,47,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,48,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,49,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,50,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,51,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,52,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,53,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,54,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,55,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,56,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,57,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,58,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,59,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,60,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,61,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,62,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,63,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,64,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,65,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,66,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,67,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,68,"Mla. Mem. Park, Paranaque"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P_longicornis,69,"Mla. Mem. Park, Paranaque"
